timestamp,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2026-06-29 00:00:00+00:00,33,1,42004177,29621.0,29622.0,29560.25,29576.25,1007,NQ.v.0
2026-06-29 00:01:00+00:00,33,1,42004177,29577.0,29585.75,29518.0,29522.25,805,NQ.v.0
2026-06-29 00:02:00+00:00,33,1,42004177,29524.75,29543.75,29495.75,29517.25,1101,NQ.v.0
2026-06-29 00:03:00+00:00,33,1,42004177,29517.25,29537.25,29509.0,29536.25,359,NQ.v.0
2026-06-29 00:04:00+00:00,33,1,42004177,29539.0,29548.25,29519.5,29530.0,378,NQ.v.0
2026-06-29 00:05:00+00:00,33,1,42004177,29529.25,29532.0,29494.5,29509.5,352,NQ.v.0
2026-06-29 00:06:00+00:00,33,1,42004177,29509.0,29540.0,29504.5,29533.25,291,NQ.v.0
2026-06-29 00:07:00+00:00,33,1,42004177,29533.25,29550.0,29521.75,29530.0,232,NQ.v.0
2026-06-29 00:08:00+00:00,33,1,42004177,29527.25,29532.25,29516.25,29519.0,137,NQ.v.0
2026-06-29 00:09:00+00:00,33,1,42004177,29521.75,29533.0,29513.5,29524.5,184,NQ.v.0
2026-06-29 00:10:00+00:00,33,1,42004177,29528.0,29541.0,29520.0,29528.75,116,NQ.v.0
2026-06-29 00:11:00+00:00,33,1,42004177,29528.0,29561.0,29528.0,29559.5,286,NQ.v.0
2026-06-29 00:12:00+00:00,33,1,42004177,29557.0,29560.0,29537.5,29555.75,194,NQ.v.0
2026-06-29 00:13:00+00:00,33,1,42004177,29553.0,29561.0,29530.5,29535.25,173,NQ.v.0
2026-06-29 00:14:00+00:00,33,1,42004177,29535.25,29535.25,29514.0,29514.75,201,NQ.v.0
2026-06-29 00:15:00+00:00,33,1,42004177,29514.0,29530.25,29489.75,29502.5,387,NQ.v.0
2026-06-29 00:16:00+00:00,33,1,42004177,29502.5,29510.75,29459.0,29467.25,578,NQ.v.0
2026-06-29 00:17:00+00:00,33,1,42004177,29469.5,29502.5,29469.5,29500.0,395,NQ.v.0
2026-06-29 00:18:00+00:00,33,1,42004177,29500.75,29516.0,29494.0,29515.5,245,NQ.v.0
2026-06-29 00:19:00+00:00,33,1,42004177,29513.5,29517.5,29482.5,29493.0,268,NQ.v.0
2026-06-29 00:20:00+00:00,33,1,42004177,29489.75,29493.0,29456.25,29461.5,298,NQ.v.0
2026-06-29 00:21:00+00:00,33,1,42004177,29461.75,29463.0,29429.5,29433.25,483,NQ.v.0
2026-06-29 00:22:00+00:00,33,1,42004177,29433.0,29438.75,29409.0,29412.75,481,NQ.v.0
2026-06-29 00:23:00+00:00,33,1,42004177,29412.5,29422.25,29396.25,29406.0,350,NQ.v.0
2026-06-29 00:24:00+00:00,33,1,42004177,29407.5,29421.0,29397.25,29408.5,315,NQ.v.0
2026-06-29 00:25:00+00:00,33,1,42004177,29408.5,29432.75,29398.25,29412.5,304,NQ.v.0
2026-06-29 00:26:00+00:00,33,1,42004177,29410.5,29413.25,29394.5,29407.75,246,NQ.v.0
2026-06-29 00:27:00+00:00,33,1,42004177,29406.75,29414.75,29391.75,29399.0,178,NQ.v.0
2026-06-29 00:28:00+00:00,33,1,42004177,29399.5,29403.0,29378.0,29380.75,337,NQ.v.0
2026-06-29 00:29:00+00:00,33,1,42004177,29381.5,29396.25,29375.75,29379.0,313,NQ.v.0
2026-06-29 00:30:00+00:00,33,1,42004177,29380.0,29389.75,29372.75,29382.0,316,NQ.v.0
2026-06-29 00:31:00+00:00,33,1,42004177,29382.5,29397.25,29372.25,29376.0,167,NQ.v.0
2026-06-29 00:32:00+00:00,33,1,42004177,29377.25,29381.75,29363.25,29379.5,224,NQ.v.0
2026-06-29 00:33:00+00:00,33,1,42004177,29381.25,29399.25,29377.75,29380.0,296,NQ.v.0
2026-06-29 00:34:00+00:00,33,1,42004177,29382.25,29402.0,29370.75,29394.0,378,NQ.v.0
2026-06-29 00:35:00+00:00,33,1,42004177,29393.0,29398.5,29376.5,29385.25,208,NQ.v.0
2026-06-29 00:36:00+00:00,33,1,42004177,29384.75,29406.75,29382.25,29389.5,385,NQ.v.0
2026-06-29 00:37:00+00:00,33,1,42004177,29389.0,29401.0,29373.25,29391.25,205,NQ.v.0
2026-06-29 00:38:00+00:00,33,1,42004177,29391.0,29406.25,29382.0,29396.5,256,NQ.v.0
2026-06-29 00:39:00+00:00,33,1,42004177,29394.25,29408.5,29386.25,29387.5,223,NQ.v.0
2026-06-29 00:40:00+00:00,33,1,42004177,29387.0,29425.0,29383.25,29423.25,283,NQ.v.0
2026-06-29 00:41:00+00:00,33,1,42004177,29423.5,29435.5,29421.0,29433.5,311,NQ.v.0
2026-06-29 00:42:00+00:00,33,1,42004177,29433.0,29455.75,29432.25,29451.0,482,NQ.v.0
2026-06-29 00:43:00+00:00,33,1,42004177,29451.25,29461.0,29444.0,29446.75,367,NQ.v.0
2026-06-29 00:44:00+00:00,33,1,42004177,29447.0,29461.25,29445.5,29456.75,112,NQ.v.0
2026-06-29 00:45:00+00:00,33,1,42004177,29455.75,29455.75,29430.75,29436.25,204,NQ.v.0
2026-06-29 00:46:00+00:00,33,1,42004177,29436.5,29439.75,29413.0,29416.0,285,NQ.v.0
2026-06-29 00:47:00+00:00,33,1,42004177,29414.75,29416.25,29378.0,29386.75,349,NQ.v.0
2026-06-29 00:48:00+00:00,33,1,42004177,29386.0,29407.25,29381.25,29407.25,286,NQ.v.0
2026-06-29 00:49:00+00:00,33,1,42004177,29404.5,29415.0,29396.25,29415.0,156,NQ.v.0
2026-06-29 00:50:00+00:00,33,1,42004177,29414.25,29442.5,29414.25,29417.75,248,NQ.v.0
